exposed_iso3,source_iso3,year,w_trade,covered_share
GBR,CHL,2021,0.001137,0.8371
GBR,UKR,2021,0.001685,0.8371
GBR,ESP,2021,0.02732,0.8371
GBR,THA,2021,0.004634,0.8371
GBR,RUS,2021,0.024742,0.8371
GBR,POL,2021,0.016846,0.8371
GBR,KOR,2023,0.010837,0.8019
GBR,AUS,2023,0.008031,0.8019
GBR,FRA,2023,0.053217,0.8019
GBR,NOR,2023,0.027837,0.8019
GBR,PER,2023,0.001499,0.8019
GBR,USA,2023,0.127076,0.8019
GBR,IND,2023,0.020743,0.8019
GBR,CAN,2023,0.016502,0.8019
GBR,TWN,2023,0.006056,0.8019
GBR,EGY,2023,0.002767,0.8019
GBR,CHN,2023,0.101692,0.8019
GBR,CHE,2023,0.037489,0.8019
GBR,TUR,2023,0.018047,0.8019
GBR,COL,2023,0.001048,0.8019
GBR,NLD,2023,0.048793,0.8019
GBR,MEX,2023,0.006032,0.8019
GBR,ZAF,2023,0.008545,0.8019
GBR,HKG,2023,0.013959,0.8019
GBR,SAU,2023,0.006729,0.8019
GBR,TUN,2023,0.000644,0.8019
GBR,ITA,2023,0.032291,0.8019
GBR,BEL,2023,0.029658,0.8019
GBR,ISR,2023,0.003034,0.8019
GBR,SWE,2023,0.011572,0.8019
GBR,PHL,2023,0.002033,0.8019
GBR,DNK,2023,0.006562,0.8019
GBR,ARG,2023,0.00123,0.8019
GBR,JPN,2023,0.016629,0.8019
GBR,HUN,2023,0.005966,0.8019
GBR,FIN,2023,0.003862,0.8019
GBR,BRA,2023,0.006109,0.8019
GBR,VNM,2023,0.007731,0.8019
GBR,IDN,2023,0.002898,0.8019
GBR,PRT,2023,0.004771,0.8019
GBR,VEN,2023,4.9e-05,0.8019
GBR,MYS,2023,0.004539,0.8019
GBR,DEU,2023,0.087227,0.8019
GBR,CHL,2023,0.001055,0.8019
GBR,UKR,2023,0.001096,0.8019
GBR,ESP,2023,0.029114,0.8019
GBR,THA,2023,0.005316,0.8019
GBR,RUS,2023,0.000889,0.8019
GBR,POL,2023,0.020754,0.8019
HKG,KOR,2019,0.032082,0.9178
HKG,AUS,2019,0.007867,0.9178
HKG,FRA,2019,0.010067,0.9178
HKG,NOR,2019,0.000309,0.9178
HKG,PER,2019,0.000512,0.9178
HKG,USA,2019,0.059658,0.9178
HKG,IND,2019,0.022944,0.9178
HKG,CAN,2019,0.004803,0.9178
HKG,TWN,2019,0.048403,0.9178
HKG,EGY,2019,0.001072,0.9178
HKG,CHN,2019,0.503159,0.9178
HKG,CHE,2019,0.014818,0.9178
HKG,TUR,2019,0.001773,0.9178
HKG,COL,2019,0.000687,0.9178
HKG,NLD,2019,0.010029,0.9178
HKG,MEX,2019,0.005173,0.9178
HKG,ZAF,2019,0.002771,0.9178
HKG,SAU,2019,0.001791,0.9178
HKG,TUN,2019,0.000182,0.9178
HKG,ITA,2019,0.008667,0.9178
HKG,BEL,2019,0.004618,0.9178
HKG,ISR,2019,0.00339,0.9178
HKG,SWE,2019,0.000843,0.9178
HKG,PHL,2019,0.013017,0.9178
HKG,DNK,2019,0.000692,0.9178
HKG,ARG,2019,0.000524,0.9178
HKG,JPN,2019,0.044148,0.9178
HKG,HUN,2019,0.001734,0.9178
HKG,FIN,2019,0.000359,0.9178
HKG,BRA,2019,0.003699,0.9178
HKG,VNM,2019,0.01823,0.9178
HKG,IDN,2019,0.005988,0.9178
HKG,GBR,2019,0.016631,0.9178
HKG,PRT,2019,0.000398,0.9178
HKG,VEN,2019,2e-05,0.9178
HKG,MYS,2019,0.022539,0.9178
HKG,DEU,2019,0.013989,0.9178
HKG,CHL,2019,0.001967,0.9178
HKG,UKR,2019,0.000269,0.9178
HKG,ESP,2019,0.002724,0.9178
HKG,THA,2019,0.019522,0.9178
HKG,RUS,2019,0.004006,0.9178
HKG,POL,2019,0.001723,0.9178
HKG,KOR,2021,0.037642,0.9135
HKG,AUS,2021,0.006919,0.9135
HKG,FRA,2021,0.007367,0.9135
HKG,NOR,2021,0.00025,0.9135
HKG,PER,2021,0.000657,0.9135
HKG,USA,2021,0.050498,0.9135
HKG,IND,2021,0.020201,0.9135
HKG,CAN,2021,0.003928,0.9135
HKG,TWN,2021,0.065006,0.9135
HKG,EGY,2021,0.001054,0.9135
HKG,CHN,2021,0.518456,0.9135
HKG,CHE,2021,0.014152,0.9135
HKG,TUR,2021,0.001753,0.9135
HKG,COL,2021,0.000744,0.9135
HKG,NLD,2021,0.008944,0.9135
HKG,MEX,2021,0.004442,0.9135
HKG,ZAF,2021,0.002748,0.9135
HKG,SAU,2021,0.001201,0.9135
HKG,TUN,2021,0.000218,0.9135
HKG,ITA,2021,0.006558,0.9135
HKG,BEL,2021,0.003299,0.9135
HKG,ISR,2021,0.002364,0.9135
HKG,SWE,2021,0.00076,0.9135
HKG,PHL,2021,0.012093,0.9135
HKG,DNK,2021,0.000565,0.9135
HKG,ARG,2021,0.000614,0.9135
HKG,JPN,2021,0.037924,0.9135
HKG,HUN,2021,0.001549,0.9135
HKG,FIN,2021,0.000248,0.9135
HKG,BRA,2021,0.003222,0.9135
HKG,VNM,2021,0.020619,0.9135
HKG,IDN,2021,0.004722,0.9135
HKG,GBR,2021,0.013496,0.9135
HKG,PRT,2021,0.000343,0.9135
HKG,VEN,2021,1.4e-05,0.9135
HKG,MYS,2021,0.019192,0.9135
HKG,DEU,2021,0.012014,0.9135
HKG,CHL,2021,0.00194,0.9135
HKG,UKR,2021,0.000296,0.9135
HKG,ESP,2021,0.002086,0.9135
HKG,THA,2021,0.016933,0.9135
HKG,RUS,2021,0.004605,0.9135
HKG,POL,2021,0.001851,0.9135
HKG,KOR,2023,0.031214,0.9031
HKG,AUS,2023,0.009345,0.9031
HKG,FRA,2023,0.008702,0.9031
HKG,NOR,2023,0.000273,0.9031
HKG,PER,2023,0.000543,0.9031
HKG,USA,2023,0.049673,0.9031
HKG,IND,2023,0.025546,0.9031
HKG,CAN,2023,0.004561,0.9031
HKG,TWN,2023,0.069558,0.9031
HKG,EGY,2023,0.00021,0.9031
HKG,CHN,2023,0.481217,0.9031
HKG,CHE,2023,0.019152,0.9031
HKG,TUR,2023,0.001976,0.9031
HKG,COL,2023,0.000637,0.9031
HKG,NLD,2023,0.009913,0.9031
HKG,MEX,2023,0.004083,0.9031
HKG,ZAF,2023,0.002592,0.9031
HKG,SAU,2023,0.001104,0.9031
HKG,TUN,2023,0.000123,0.9031
HKG,ITA,2023,0.006853,0.9031
HKG,BEL,2023,0.003701,0.9031
HKG,ISR,2023,0.00379,0.9031
HKG,SWE,2023,0.000705,0.9031
HKG,PHL,2023,0.012153,0.9031
HKG,DNK,2023,0.000451,0.9031
HKG,ARG,2023,0.000329,0.9031
HKG,JPN,2023,0.03644,0.9031
HKG,HUN,2023,0.00137,0.9031
HKG,FIN,2023,0.000179,0.9031
HKG,BRA,2023,0.002359,0.9031
HKG,VNM,2023,0.025641,0.9031
HKG,IDN,2023,0.004951,0.9031
HKG,GBR,2023,0.020804,0.9031
HKG,PRT,2023,0.000307,0.9031
HKG,VEN,2023,1.3e-05,0.9031
HKG,MYS,2023,0.019536,0.9031
HKG,DEU,2023,0.011762,0.9031
HKG,CHL,2023,0.001196,0.9031
HKG,UKR,2023,6.3e-05,0.9031
HKG,ESP,2023,0.001945,0.9031
HKG,THA,2023,0.017808,0.9031
HKG,RUS,2023,0.00887,0.9031
HKG,POL,2023,0.001501,0.9031
HUN,KOR,2019,0.014304,0.7331
HUN,AUS,2019,0.002527,0.7331
HUN,FRA,2019,0.039662,0.7331
HUN,NOR,2019,0.001034,0.7331
HUN,PER,2019,8.4e-05,0.7331
HUN,USA,2019,0.024414,0.7331
HUN,IND,2019,0.003107,0.7331
HUN,CAN,2019,0.001356,0.7331
HUN,TWN,2019,0.003617,0.7331
HUN,EGY,2019,0.001478,0.7331
HUN,CHN,2019,0.036844,0.7331
HUN,CHE,2019,0.008123,0.7331
HUN,TUR,2019,0.013259,0.7331
HUN,COL,2019,0.000434,0.7331
HUN,NLD,2019,0.042604,0.7331
HUN,MEX,2019,0.004654,0.7331
HUN,ZAF,2019,0.00124,0.7331
HUN,HKG,2019,0.005458,0.7331
HUN,SAU,2019,0.000629,0.7331
HUN,TUN,2019,0.000775,0.7331
HUN,ITA,2019,0.04741,0.7331
HUN,BEL,2019,0.024411,0.7331
HUN,ISR,2019,0.00242,0.7331
HUN,SWE,2019,0.010587,0.7331
HUN,PHL,2019,0.000884,0.7331
HUN,DNK,2019,0.006522,0.7331
HUN,ARG,2019,0.000265,0.7331
HUN,JPN,2019,0.009804,0.7331
HUN,FIN,2019,0.003099,0.7331
HUN,BRA,2019,0.001624,0.7331
HUN,VNM,2019,0.002645,0.7331
HUN,IDN,2019,0.000745,0.7331
HUN,GBR,2019,0.024982,0.7331
HUN,PRT,2019,0.003424,0.7331
HUN,VEN,2019,7e-06,0.7331
HUN,MYS,2019,0.002945,0.7331
HUN,DEU,2019,0.264967,0.7331
HUN,CHL,2019,0.000365,0.7331
HUN,UKR,2019,0.017541,0.7331
HUN,ESP,2019,0.02312,0.7331
HUN,THA,2019,0.002728,0.7331
HUN,RUS,2019,0.027132,0.7331
HUN,POL,2019,0.049857,0.7331
HUN,KOR,2021,0.017668,0.7205
HUN,AUS,2021,0.002023,0.7205
HUN,FRA,2021,0.036695,0.7205
HUN,NOR,2021,0.001075,0.7205
HUN,PER,2021,0.000111,0.7205
HUN,USA,2021,0.025283,0.7205
HUN,IND,2021,0.003432,0.7205
HUN,CAN,2021,0.001337,0.7205
HUN,TWN,2021,0.004126,0.7205
HUN,EGY,2021,0.001406,0.7205
HUN,CHN,2021,0.043888,0.7205
HUN,CHE,2021,0.008049,0.7205
HUN,TUR,2021,0.013859,0.7205
HUN,COL,2021,0.000449,0.7205
HUN,NLD,2021,0.041357,0.7205
HUN,MEX,2021,0.004462,0.7205
HUN,ZAF,2021,0.000924,0.7205
HUN,HKG,2021,0.007095,0.7205
HUN,SAU,2021,0.000672,0.7205
HUN,TUN,2021,0.000882,0.7205
HUN,ITA,2021,0.051429,0.7205
HUN,BEL,2021,0.022133,0.7205
HUN,ISR,2021,0.002227,0.7205
HUN,SWE,2021,0.011029,0.7205
HUN,PHL,2021,0.00071,0.7205
HUN,DNK,2021,0.005698,0.7205
HUN,ARG,2021,0.000799,0.7205
HUN,JPN,2021,0.008857,0.7205
HUN,FIN,2021,0.00273,0.7205
HUN,BRA,2021,0.001268,0.7205
HUN,VNM,2021,0.003837,0.7205
HUN,IDN,2021,0.000656,0.7205
HUN,GBR,2021,0.020553,0.7205
HUN,PRT,2021,0.00365,0.7205
HUN,VEN,2021,3e-06,0.7205
HUN,MYS,2021,0.003022,0.7205
HUN,DEU,2021,0.25196,0.7205
HUN,CHL,2021,0.000299,0.7205
HUN,UKR,2021,0.019257,0.7205
HUN,ESP,2021,0.020701,0.7205
HUN,THA,2021,0.002348,0.7205
HUN,RUS,2021,0.022609,0.7205
HUN,POL,2021,0.049911,0.7205
HUN,KOR,2023,0.028265,0.7179
HUN,AUS,2023,0.002135,0.7179
HUN,FRA,2023,0.036663,0.7179
HUN,NOR,2023,0.001023,0.7179
HUN,PER,2023,9.2e-05,0.7179
HUN,USA,2023,0.02875,0.7179
HUN,IND,2023,0.003921,0.7179
HUN,CAN,2023,0.001792,0.7179
HUN,TWN,2023,0.003376,0.7179
HUN,EGY,2023,0.000751,0.7179
HUN,CHN,2023,0.038036,0.7179
HUN,CHE,2023,0.007456,0.7179
HUN,TUR,2023,0.013653,0.7179
HUN,COL,2023,0.000328,0.7179
HUN,NLD,2023,0.040491,0.7179
HUN,MEX,2023,0.005293,0.7179
HUN,ZAF,2023,0.001067,0.7179
HUN,HKG,2023,0.006633,0.7179
HUN,SAU,2023,0.000902,0.7179
HUN,TUN,2023,0.00088,0.7179
HUN,ITA,2023,0.049298,0.7179
HUN,BEL,2023,0.023661,0.7179
HUN,ISR,2023,0.002824,0.7179
HUN,SWE,2023,0.009863,0.7179
HUN,PHL,2023,0.000648,0.7179
HUN,DNK,2023,0.005751,0.7179
HUN,ARG,2023,0.000752,0.7179
HUN,JPN,2023,0.00938,0.7179
HUN,FIN,2023,0.002213,0.7179
HUN,BRA,2023,0.001297,0.7179
HUN,VNM,2023,0.001624,0.7179
HUN,IDN,2023,0.000881,0.7179
HUN,GBR,2023,0.02279,0.7179
HUN,PRT,2023,0.003668,0.7179
HUN,VEN,2023,6e-06,0.7179
HUN,MYS,2023,0.002669,0.7179
HUN,DEU,2023,0.244371,0.7179
HUN,CHL,2023,0.000261,0.7179
HUN,UKR,2023,0.013722,0.7179
HUN,ESP,2023,0.022785,0.7179
HUN,THA,2023,0.00228,0.7179
HUN,RUS,2023,0.023932,0.7179
HUN,POL,2023,0.051681,0.7179
IDN,KOR,2019,0.046188,0.8341
IDN,AUS,2019,0.023141,0.8341
IDN,FRA,2019,0.007332,0.8341
IDN,NOR,2019,0.000844,0.8341
IDN,PER,2019,0.00079,0.8341
IDN,USA,2019,0.080224,0.8341
IDN,IND,2019,0.047555,0.8341
IDN,CAN,2019,0.007956,0.8341
IDN,TWN,2019,0.022882,0.8341
IDN,EGY,2019,0.003387,0.8341
IDN,CHN,2019,0.215048,0.8341
IDN,CHE,2019,0.004239,0.8341
IDN,TUR,2019,0.004396,0.8341
IDN,COL,2019,0.000451,0.8341
IDN,NLD,2019,0.01191,0.8341
IDN,MEX,2019,0.003555,0.8341
IDN,ZAF,2019,0.004144,0.8341
IDN,HKG,2019,0.016898,0.8341
IDN,SAU,2019,0.01496,0.8341
IDN,TUN,2019,0.000248,0.8341
IDN,ITA,2019,0.010402,0.8341
IDN,BEL,2019,0.005043,0.8341
IDN,ISR,2019,0.000431,0.8341
IDN,SWE,2019,0.002119,0.8341
IDN,PHL,2019,0.022398,0.8341
IDN,DNK,2019,0.00118,0.8341
IDN,ARG,2019,0.005961,0.8341
IDN,JPN,2019,0.093419,0.8341
IDN,HUN,2019,0.000554,0.8341
IDN,FIN,2019,0.001721,0.8341
IDN,BRA,2019,0.008683,0.8341
IDN,VNM,2019,0.026556,0.8341
IDN,GBR,2019,0.007081,0.8341
IDN,PRT,2019,0.000542,0.8341
IDN,VEN,2019,4.9e-05,0.8341
IDN,MYS,2019,0.048906,0.8341
IDN,DEU,2019,0.017354,0.8341
IDN,CHL,2019,0.000814,0.8341
IDN,UKR,2019,0.00373,0.8341
IDN,ESP,2019,0.006531,0.8341
IDN,THA,2019,0.046281,0.8341
IDN,RUS,2019,0.006103,0.8341
IDN,POL,2019,0.00209,0.8341
IDN,KOR,2021,0.043037,0.8587
IDN,AUS,2021,0.029571,0.8587
IDN,FRA,2021,0.005398,0.8587
IDN,NOR,2021,0.000648,0.8587
IDN,PER,2021,0.000942,0.8587
IDN,USA,2021,0.086808,0.8587
IDN,IND,2021,0.048999,0.8587
IDN,CAN,2021,0.007284,0.8587
IDN,TWN,2021,0.026444,0.8587
IDN,EGY,2021,0.004362,0.8587
IDN,CHN,2021,0.257203,0.8587
IDN,CHE,2021,0.004673,0.8587
IDN,TUR,2021,0.004695,0.8587
IDN,COL,2021,0.00086,0.8587
IDN,NLD,2021,0.012807,0.8587
IDN,MEX,2021,0.003763,0.8587
IDN,ZAF,2021,0.006549,0.8587
IDN,HKG,2021,0.011553,0.8587
IDN,SAU,2021,0.012978,0.8587
IDN,TUN,2021,0.000371,0.8587
IDN,ITA,2021,0.010569,0.8587
IDN,BEL,2021,0.005608,0.8587
IDN,ISR,2021,0.000442,0.8587
IDN,SWE,2021,0.001875,0.8587
IDN,PHL,2021,0.023093,0.8587
IDN,DNK,2021,0.000952,0.8587
IDN,ARG,2021,0.005423,0.8587
IDN,JPN,2021,0.075985,0.8587
IDN,HUN,2021,0.000462,0.8587
IDN,FIN,2021,0.001112,0.8587
IDN,BRA,2021,0.009659,0.8587
IDN,VNM,2021,0.025868,0.8587
IDN,GBR,2021,0.006001,0.8587
IDN,PRT,2021,0.000375,0.8587
IDN,VEN,2021,8.6e-05,0.8587
IDN,MYS,2021,0.050168,0.8587
IDN,DEU,2021,0.014256,0.8587
IDN,CHL,2021,0.000991,0.8587
IDN,UKR,2021,0.003409,0.8587
IDN,ESP,2021,0.007095,0.8587
IDN,THA,2021,0.037962,0.8587
IDN,RUS,2021,0.006423,0.8587
IDN,POL,2021,0.001981,0.8587
IDN,KOR,2023,0.04333,0.8458
IDN,AUS,2023,0.025961,0.8458
IDN,FRA,2023,0.005467,0.8458
IDN,NOR,2023,0.001525,0.8458
IDN,PER,2023,0.000925,0.8458
IDN,USA,2023,0.072031,0.8458
IDN,IND,2023,0.056153,0.8458
IDN,CAN,2023,0.007167,0.8458
IDN,TWN,2023,0.022162,0.8458
IDN,EGY,2023,0.003149,0.8458
IDN,CHN,2023,0.265916,0.8458
IDN,CHE,2023,0.006281,0.8458
IDN,TUR,2023,0.004445,0.8458
IDN,COL,2023,0.000405,0.8458
IDN,NLD,2023,0.010013,0.8458
IDN,MEX,2023,0.005265,0.8458
IDN,ZAF,2023,0.004669,0.8458
IDN,HKG,2023,0.010771,0.8458
IDN,SAU,2023,0.012786,0.8458
IDN,TUN,2023,0.000453,0.8458
IDN,ITA,2023,0.0083,0.8458
IDN,BEL,2023,0.004803,0.8458
IDN,ISR,2023,0.00039,0.8458
IDN,SWE,2023,0.002288,0.8458
IDN,PHL,2023,0.026071,0.8458
IDN,DNK,2023,0.000763,0.8458
IDN,ARG,2023,0.003314,0.8458
IDN,JPN,2023,0.077608,0.8458
IDN,HUN,2023,0.000405,0.8458
IDN,FIN,2023,0.001483,0.8458
IDN,BRA,2023,0.012761,0.8458
IDN,VNM,2023,0.026706,0.8458
IDN,GBR,2023,0.005597,0.8458
IDN,PRT,2023,0.000373,0.8458
IDN,VEN,2023,0.0001,0.8458
IDN,MYS,2023,0.048309,0.8458
IDN,DEU,2023,0.014919,0.8458
IDN,CHL,2023,0.001011,0.8458
IDN,UKR,2023,0.000464,0.8458
IDN,ESP,2023,0.005842,0.8458
IDN,THA,2023,0.036358,0.8458
IDN,RUS,2023,0.006963,0.8458
IDN,POL,2023,0.002074,0.8458
IND,KOR,2019,0.025888,0.6892
IND,AUS,2019,0.016884,0.6892
IND,FRA,2019,0.011548,0.6892
IND,NOR,2019,0.00131,0.6892
IND,PER,2019,0.003127,0.6892
IND,USA,2019,0.111211,0.6892
IND,CAN,2019,0.00848,0.6892
IND,TWN,2019,0.007274,0.6892
IND,EGY,2019,0.005809,0.6892
IND,CHN,2019,0.106816,0.6892
IND,CHE,2019,0.023687,0.6892
IND,TUR,2019,0.00855,0.6892
IND,COL,2019,0.002191,0.6892
IND,NLD,2019,0.015778,0.6892
IND,MEX,2019,0.010735,0.6892
IND,ZAF,2019,0.013236,0.6892
IND,HKG,2019,0.035984,0.6892
IND,SAU,2019,0.041108,0.6892
IND,TUN,2019,0.000511,0.6892
IND,ITA,2019,0.012339,0.6892
IND,BEL,2019,0.019372,0.6892
IND,ISR,2019,0.006586,0.6892
IND,SWE,2019,0.00241,0.6892
IND,PHL,2019,0.002733,0.6892
IND,DNK,2019,0.001711,0.6892
IND,ARG,2019,0.003493,0.6892
IND,JPN,2019,0.021892,0.6892
IND,HUN,2019,0.000791,0.6892
IND,FIN,2019,0.001224,0.6892
IND,BRA,2019,0.008922,0.6892
IND,VNM,2019,0.016156,0.6892
IND,IDN,2019,0.025032,0.6892
IND,GBR,2019,0.019542,0.6892
IND,PRT,2019,0.001102,0.6892
IND,VEN,2019,0.007392,0.6892
IND,MYS,2019,0.02079,0.6892
IND,DEU,2019,0.025984,0.6892
IND,CHL,2019,0.002512,0.6892
IND,UKR,2019,0.003177,0.6892
IND,ESP,2019,0.007357,0.6892
IND,THA,2019,0.01417,0.6892
IND,RUS,2019,0.011342,0.6892
IND,POL,2019,0.003061,0.6892
IND,KOR,2021,0.025051,0.705
IND,AUS,2021,0.022814,0.705
IND,FRA,2021,0.010381,0.705
IND,NOR,2021,0.002555,0.705
IND,PER,2021,0.003658,0.705
IND,USA,2021,0.116966,0.705
IND,CAN,2021,0.006499,0.705
IND,TWN,2021,0.008647,0.705
IND,EGY,2021,0.006498,0.705
IND,CHN,2021,0.114557,0.705
IND,CHE,2021,0.031892,0.705
IND,TUR,2021,0.009564,0.705
IND,COL,2021,0.004169,0.705
IND,NLD,2021,0.015162,0.705
IND,MEX,2021,0.008603,0.705
IND,ZAF,2021,0.017675,0.705
IND,HKG,2021,0.030554,0.705
IND,SAU,2021,0.03723,0.705
IND,TUN,2021,0.000632,0.705
IND,ITA,2021,0.012975,0.705
IND,BEL,2021,0.019288,0.705
IND,ISR,2021,0.007389,0.705
IND,SWE,2021,0.002466,0.705
IND,PHL,2021,0.002811,0.705
IND,DNK,2021,0.001645,0.705
IND,ARG,2021,0.005348,0.705
IND,JPN,2021,0.021228,0.705
IND,HUN,2021,0.000856,0.705
IND,FIN,2021,0.001066,0.705
IND,BRA,2021,0.011594,0.705
IND,VNM,2021,0.014208,0.705
IND,IDN,2021,0.025708,0.705
IND,GBR,2021,0.017736,0.705
IND,PRT,2021,0.001315,0.705
IND,VEN,2021,0.000425,0.705
IND,MYS,2021,0.019471,0.705
IND,DEU,2021,0.023289,0.705
IND,CHL,2021,0.002429,0.705
IND,UKR,2021,0.003222,0.705
IND,ESP,2021,0.006616,0.705
IND,THA,2021,0.014696,0.705
IND,RUS,2021,0.012463,0.705
IND,POL,2021,0.003692,0.705
IND,KOR,2023,0.023493,0.7298
IND,AUS,2023,0.023803,0.7298
IND,FRA,2023,0.012494,0.7298
IND,NOR,2023,0.001181,0.7298
IND,PER,2023,0.003348,0.7298
IND,USA,2023,0.106857,0.7298
IND,CAN,2023,0.009881,0.7298
IND,TWN,2023,0.009541,0.7298
IND,EGY,2023,0.004907,0.7298
IND,CHN,2023,0.125244,0.7298
IND,CHE,2023,0.018106,0.7298
IND,TUR,2023,0.009714,0.7298
IND,COL,2023,0.0038,0.7298
IND,NLD,2023,0.023128,0.7298
IND,MEX,2023,0.008504,0.7298
IND,ZAF,2023,0.017562,0.7298
IND,HKG,2023,0.011215,0.7298
IND,SAU,2023,0.041209,0.7298
IND,TUN,2023,0.000761,0.7298
IND,ITA,2023,0.013803,0.7298
IND,BEL,2023,0.010564,0.7298
IND,ISR,2023,0.007032,0.7298
IND,SWE,2023,0.002602,0.7298
IND,PHL,2023,0.003141,0.7298
IND,DNK,2023,0.001503,0.7298
IND,ARG,2023,0.00358,0.7298
IND,JPN,2023,0.0216,0.7298
IND,HUN,2023,0.001019,0.7298
IND,FIN,2023,0.001336,0.7298
IND,BRA,2023,0.011902,0.7298
IND,VNM,2023,0.01386,0.7298
IND,IDN,2023,0.028482,0.7298
IND,GBR,2023,0.017425,0.7298
IND,PRT,2023,0.001255,0.7298
IND,VEN,2023,0.000324,0.7298
IND,MYS,2023,0.017429,0.7298
IND,DEU,2023,0.025178,0.7298
IND,CHL,2023,0.002408,0.7298
IND,UKR,2023,0.001335,0.7298
IND,ESP,2023,0.00694,0.7298
IND,THA,2023,0.014277,0.7298
IND,RUS,2023,0.064454,0.7298
IND,POL,2023,0.003617,0.7298
ISR,KOR,2019,0.018013,0.8413
ISR,AUS,2019,0.005303,0.8413
ISR,FRA,2019,0.024359,0.8413
ISR,NOR,2019,0.002135,0.8413
ISR,PER,2019,0.000618,0.8413
ISR,USA,2019,0.213106,0.8413
ISR,IND,2019,0.029601,0.8413
ISR,CAN,2019,0.007203,0.8413
ISR,TWN,2019,0.012299,0.8413
ISR,EGY,2019,0.001523,0.8413
ISR,CHN,2019,0.108515,0.8413
ISR,CHE,2019,0.019261,0.8413
ISR,TUR,2019,0.042611,0.8413
ISR,COL,2019,0.000794,0.8413
ISR,NLD,2019,0.026322,0.8413
ISR,MEX,2019,0.005799,0.8413
ISR,ZAF,2019,0.002205,0.8413
ISR,HKG,2019,0.030447,0.8413
ISR,SAU,2019,0.0,0.8413
ISR,TUN,2019,0.00014,0.8413
ISR,ITA,2019,0.0289,0.8413
ISR,BEL,2019,0.028183,0.8413
ISR,SWE,2019,0.003988,0.8413
ISR,PHL,2019,0.002503,0.8413
ISR,DNK,2019,0.002525,0.8413
ISR,ARG,2019,0.003038,0.8413
ISR,JPN,2019,0.022442,0.8413
ISR,HUN,2019,0.004372,0.8413
ISR,FIN,2019,0.002322,0.8413
ISR,BRA,2019,0.011654,0.8413
ISR,VNM,2019,0.00814,0.8413
ISR,IDN,2019,0.00157,0.8413
ISR,GBR,2019,0.05173,0.8413
ISR,PRT,2019,0.002948,0.8413
ISR,VEN,2019,4e-05,0.8413
ISR,MYS,2019,0.00217,0.8413
ISR,DEU,2019,0.048153,0.8413
ISR,CHL,2019,0.002105,0.8413
ISR,UKR,2019,0.006342,0.8413
ISR,ESP,2019,0.018085,0.8413
ISR,THA,2019,0.008617,0.8413
ISR,RUS,2019,0.021752,0.8413
ISR,POL,2019,0.009506,0.8413
ISR,KOR,2021,0.022352,0.8041
ISR,AUS,2021,0.005045,0.8041
ISR,FRA,2021,0.024861,0.8041
ISR,NOR,2021,0.002233,0.8041
ISR,PER,2021,0.000567,0.8041
ISR,USA,2021,0.163872,0.8041
ISR,IND,2021,0.035222,0.8041
ISR,CAN,2021,0.006214,0.8041
ISR,TWN,2021,0.016381,0.8041
ISR,EGY,2021,0.001629,0.8041
ISR,CHN,2021,0.099308,0.8041
ISR,CHE,2021,0.048326,0.8041
ISR,TUR,2021,0.043877,0.8041
ISR,COL,2021,0.000727,0.8041
ISR,NLD,2021,0.039032,0.8041
ISR,MEX,2021,0.003227,0.8041
ISR,ZAF,2021,0.001871,0.8041
ISR,HKG,2021,0.028265,0.8041
ISR,TUN,2021,2e-06,0.8041
ISR,ITA,2021,0.031149,0.8041
ISR,BEL,2021,0.043304,0.8041
ISR,SWE,2021,0.006111,0.8041
ISR,PHL,2021,0.001576,0.8041
ISR,DNK,2021,0.003376,0.8041
ISR,ARG,2021,0.00214,0.8041
ISR,JPN,2021,0.016019,0.8041
ISR,HUN,2021,0.003065,0.8041
ISR,FIN,2021,0.003152,0.8041
ISR,BRA,2021,0.010223,0.8041
ISR,VNM,2021,0.003259,0.8041
ISR,IDN,2021,0.000636,0.8041
ISR,GBR,2021,0.03314,0.8041
ISR,PRT,2021,0.003186,0.8041
ISR,VEN,2021,1e-05,0.8041
ISR,MYS,2021,0.000126,0.8041
ISR,DEU,2021,0.054838,0.8041
ISR,CHL,2021,0.001405,0.8041
ISR,UKR,2021,0.002518,0.8041
ISR,ESP,2021,0.020703,0.8041
ISR,THA,2021,0.005709,0.8041
ISR,RUS,2021,0.009841,0.8041
ISR,POL,2021,0.005598,0.8041
ISR,KOR,2023,0.021838,0.8018
ISR,AUS,2023,0.00468,0.8018
ISR,FRA,2023,0.023371,0.8018
ISR,NOR,2023,0.002085,0.8018
ISR,PER,2023,0.000492,0.8018
ISR,USA,2023,0.179192,0.8018
ISR,IND,2023,0.030967,0.8018
ISR,CAN,2023,0.007521,0.8018
ISR,TWN,2023,0.014843,0.8018
ISR,EGY,2023,0.004177,0.8018
ISR,CHN,2023,0.130847,0.8018
ISR,CHE,2023,0.013534,0.8018
ISR,TUR,2023,0.044748,0.8018
ISR,COL,2023,0.000897,0.8018
ISR,NLD,2023,0.026823,0.8018
ISR,MEX,2023,0.006322,0.8018
ISR,ZAF,2023,0.002044,0.8018
ISR,HKG,2023,0.020093,0.8018
ISR,TUN,2023,0.000143,0.8018
ISR,ITA,2023,0.030791,0.8018
ISR,BEL,2023,0.023345,0.8018
ISR,SWE,2023,0.004422,0.8018
ISR,PHL,2023,0.003483,0.8018
ISR,DNK,2023,0.003542,0.8018
ISR,ARG,2023,0.004171,0.8018
ISR,JPN,2023,0.017835,0.8018
